"Id","SalePrice"
1461,124289.967317393
1462,177237.287635766
1463,186165.455482662
1464,183473.729478359
1465,185788.001389569
1466,179776.415972484
1467,153780.230502841
1468,161585.060272101
1469,193319.565361982
1470,122799.0391987
1471,198329.316039552
1472,111699.642513219
1473,108547.061344418
1474,164285.253379587
1475,115518.907890208
1476,295495.967877927
1477,211263.988316764
1478,235636.601827803
1479,255261.303615914
1480,401349.127248775
1481,291208.129000516
1482,200031.736558359
1483,176445.969015278
1484,164422.398636385
1485,131076.00652388
1486,192450.951782051
1487,295828.37350516
1488,235641.074480333
1489,175975.650495514
1490,215541.58151993
1491,183929.101055
1492,133226.627069963
1493,188544.908587545
1494,260941.617430548
1495,256854.477466259
1496,218706.856001883
1497,202898.344835741
1498,140130.370466833
1499,140130.370466833
1500,143848.072554653
1501,180929.553806623
1502,123888.434658024
1503,235530.255848416
1504,211366.204934839
1505,203034.274663685
1506,240063.513450009
1507,278649.174384331
1508,229703.552613064
1509,160491.815157931
1510,161885.706398293
1511,158245.640744047
1512,205883.021697443
1513,181448.852466373
1514,136699.560175612
1515,286289.268054039
1516,171362.036516501
1517,159247.010119843
1518,149686.130856679
1519,201135.109974513
1520,147800.234953601
1521,157770.849571754
1522,199567.145936109
1523,150731.315491153
1524,141249.265289135
1525,120737.138132901
1526,139574.993953052
1527,117926.739663789
1528,138181.954168964
1529,152864.674124726
1530,203988.3296608
1531,197769.626669314
1532,131345.280299974
1533,180086.034669524
1534,141575.167173069
1535,192022.961436582
1536,151077.223164006
1537,106913.448788405
1538,179769.465272293
1539,222763.800076601
1540,175931.165696608
1541,176021.635927914
1542,187844.992494307
1543,241567.445837499
1544,104282.183479274
1545,133547.998074215
1546,122762.018254153
1547,163262.604020886
1548,156029.906657644
1549,119712.173380759
1550,160255.755521204
1551,155135.14795556
1552,202048.794694084
1553,170900.715008925
1554,140039.794277545
1555,218899.014978953
1556,131313.801092906
1557,177308.942355442
1558,94806.0040467572
1559,184797.779731326
1560,149268.236765437
1561,185770.259950946
1562,106626.512167741
1563,119950.292164942
1564,181405.373138322
1565,138903.08518211
1566,230959.735531951
1567,97887.9995486316
1568,216604.592000163
1569,170575.473509206
1570,115603.037156939
1571,130534.553229264
1572,152389.882952433
1573,238177.766718425
1574,169846.206981857
1575,226307.9874111
1576,205079.031931803
1577,176608.705391905
1578,153805.254469068
1579,131016.88674352
1580,189966.878137979
1581,129283.379234175
1582,105543.820619525
1583,279950.444575149
1584,224465.470170624
1585,133723.708813968
1586,51367.1485419789
1587,92271.6400855915
1588,156188.212330777
1589,139942.79562317
1590,135806.180375062
1591,118837.973443729
1592,178535.906723036
1593,118684.182372161
1594,139664.289461869
1595,188116.623536543
1596,253926.896428486
1597,161323.00015411
1598,162294.168886229
1599,160468.780855345
1600,171702.529944877
1601,81872.3502832863
1602,132437.224759839
1603,107425.167389515
1604,241020.543768525
1605,222416.173782069
1606,168099.391719448
1607,198990.390858549
1608,179410.08236066
1609,175342.595599124
1610,138304.871694642
1611,173109.085542574
1612,193221.92376963
1613,179611.243497231
1614,132769.653816853
1615,109701.93999924
1616,109701.93999924
1617,109701.93999924
1618,104709.604586563
1619,115044.116717915
1620,213855.520873164
1621,132786.538732561
1622,134544.127461442
1623,245834.954406947
1624,215833.437543929
1625,122799.0391987
1626,177549.342431432
1627,184931.697699623
1628,241797.611576134
1629,157996.687864344
1630,382401.761391771
1631,214018.087252305
1632,250029.709933833
1633,131924.740085666
1634,188208.203319535
1635,162342.27872054
1636,154772.710259901
1637,227763.868808443
1638,209095.401440342
1639,218731.879808852
1640,285597.295423587
1641,207708.032588394
1642,212679.472847743
1643,218615.732395896
1644,207380.250679604
1645,223450.295072284
1646,143527.114402964
1647,154833.35056438
1648,169961.628979803
1649,132719.326603182
1650,103644.655930354
1651,103644.655930354
1652,111699.642513219
1653,111699.642513219
1654,170981.342299449
1655,150282.201184549
1656,164285.253379587
1657,170981.342299449
1658,164285.253379587
1659,115518.907890208
1660,130907.34152932
1661,334590.017039797
1662,319766.872435561
1663,286597.520987251
1664,404129.803008735
1665,241650.623343515
1666,248930.754652007
1667,277463.9582488
1668,242551.393978291
1669,224114.436959212
1670,251285.470290339
1671,245448.952721859
1672,354967.44979744
1673,258023.899117432
1674,220662.188343005
1675,198132.571869187
1676,206208.494450697
1677,197718.421001373
1678,377603.634995935
1679,315084.99132483
1680,281379.290744557
1681,213383.572538374
1682,237852.293965171
1683,205570.966901777
1684,157300.987228995
1685,161747.052080126
1686,176292.17794371
1687,131076.00652388
1688,182969.071685609
1689,178041.496721308
1690,163755.977495397
1691,143878.437301151
1692,205422.020712146
1693,131076.00652388
1694,167000.871079463
1695,136955.859555934
1696,254234.817313465
1697,136955.859555934
1698,308136.386637889
1699,291383.875642859
1700,238664.468728329
1701,262046.015013538
1702,235320.074379608
1703,227028.223090922
1704,236269.656724194
1705,193020.762633058
1706,375630.504076486
1707,194171.506114216
1708,188790.539494896
1709,209048.296179396
1710,208441.873793748
1711,201797.382949816
1712,257476.995753281
1713,229421.419175521
1714,212688.361833643
1715,182264.593828857
1716,159670.014260926
1717,147483.707505406
1718,150174.190815066
1719,200065.424889404
1720,206199.549145638
1721,143210.586954769
1722,143210.586954769
1723,143210.586954769
1724,212692.834486172
1725,219946.770625852
1726,190491.153577414
1727,194017.715042648
1728,167405.475197023
1729,148729.153556152
1730,93293.5711020581
1731,122003.247925682
1732,103644.655930354
1733,119950.292164942
1734,128540.872323496
1735,111241.314687041
1736,111241.314687041
1737,301953.574877253
1738,201762.141207969
1739,352901.70214223
1740,256373.622337127
1741,192548.964954901
1742,180929.553806623
1743,154924.081007877
1744,251309.183166001
1745,258589.314474494
1746,233759.156245353
1747,223437.633115043
1748,259273.024984939
1749,175860.228497568
1750,159353.48681273
1751,238130.485100566
1752,119950.292164942
1753,215062.317695107
1754,227505.874834913
1755,171257.254572938
1756,124698.203887872
1757,103644.655930354
1758,165790.418101492
1759,205181.689786578
1760,174705.068050204
1761,171381.529844153
1762,212772.852627228
1763,180971.851333875
1764,135143.609678318
1765,250264.934550465
1766,196861.989423876
1767,230950.845913215
1768,149252.720139616
1769,177237.287635766
1770,123269.357718464
1771,157137.794675363
1772,185625.265012942
1773,156821.267227168
1774,191151.226570266
1775,134980.873301691
1776,134298.87481387
1777,108713.567754008
1778,146380.334089252
1779,112069.221945928
1780,163367.276518622
1781,156821.267227168
1782,108555.30402991
1783,127395.623214477
1784,113786.420663361
1785,136270.640283812
1786,174705.068050204
1787,157114.769703818
1788,68536.7041778259
1789,110578.66896312
1790,109339.229194669
1791,194570.247770268
1792,185308.737564747
1793,131499.071371542
1794,133719.236161439
1795,141786.21343789
1796,113110.588439974
1797,127532.789896706
1798,131657.33509564
1799,99059.4805840507
1800,120222.18161527
1801,147231.097559057
1802,124943.629054546
1803,180686.378732104
1804,132136.598920462
1805,132290.38999203
1806,158630.951858327
1807,150041.413598107
1808,116811.838707332
1809,146647.032024265
1810,166318.810701116
1811,106104.981002402
1812,160386.139888089
1813,146282.259783073
1814,119475.500992649
1815,64690.9285391804
1816,99858.1358058251
1817,160575.991712472
1818,225154.378796937
1819,134361.326293974
1820,102414.012580728
1821,128404.76845761
1822,148548.582698607
1823,80770.2127712612
1824,172313.219242379
1825,156316.494857102
1826,111717.644398126
1827,138870.929975051
1828,182767.115441428
1829,152869.146777256
1830,207119.222920731
1831,206552.045915495
1832,172937.426552438
1833,190879.146092765
1834,141664.731052819
1835,166440.8829911
1836,205164.832250587
1837,138927.171486057
1838,150358.497288122
1839,87173.3806886716
1840,156821.267227168
1841,110762.200033713
1842,97935.4555026242
1843,133398.236060714
1844,100627.088827424
1845,138544.596466381
1846,147008.916333113
1847,213859.337019676
1848,53497.0458543981
1849,130492.833698355
1850,153027.410501353
1851,177711.87404824
1852,139253.993852327
1853,149229.08112301
1854,167071.500037433
1855,152620.371153294
1856,220286.958562915
1857,162944.74677111
1858,96897.3509541589
1859,59300.736132208
1860,115959.710894878
1861,56957.8490885467
1862,215265.1991304
1863,215265.1991304
1864,215265.1991304
1865,258928.019953635
1866,239118.403757952
1867,199235.945285341
1868,257793.523201476
1869,186956.487762732
1870,181673.14456303
1871,203983.857008271
1872,152469.962826257
1873,226613.671877055
1874,123585.885166659
1875,198444.626664853
1876,200932.994331504
1877,194764.6207468
1878,203034.274663685
1879,110449.996066553
1880,127863.478369825
1881,219693.365775286
1882,234873.58413412
1883,191239.836210928
1884,211933.313117102
1885,220023.237322013
1886,255900.272809639
1887,191164.495356361
1888,219200.831710987
1889,144505.510483643
1890,141761.021403833
1891,125690.496076989
1892,105543.820619525
1893,168396.603917333
1894,128786.373970729
1895,208876.612161468
1896,140976.650736618
1897,143605.719822831
1898,127433.574810128
1899,140349.861271987
1900,126806.590469631
1901,191228.891060082
1902,184680.155320886
1903,187260.647362923
1904,159199.695741162
1905,213954.471626424
1906,182601.830616869
1907,237701.216788005
1908,118161.579437715
1909,140980.411392907
1910,140980.411392907
1911,205009.118474188
1912,312104.407337039
1913,168299.191843156
1914,73737.2847284249
1915,241337.071216721
1916,85776.9119321312
1917,239476.32135821
1918,128520.190455556
1919,169812.124160943
1920,234968.079320136
1921,297102.144778225
1922,226615.569554237
1923,239212.976877018
1924,209570.476757547
1925,225560.364484363
1926,296256.080809737
1927,126434.632200417
1928,177924.993512124
1929,109188.358926301
1930,119275.574592086
1931,120110.015706579
1932,134129.042264274
1933,162250.45983661
1934,183473.729478359
1935,156107.037623554
1936,183473.729478359
1937,186228.41133984
1938,184078.113555977
1939,264783.815258837
1940,185788.001389569
1941,186798.510379053
1942,189415.927732986
